Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0086	0.00313188			860.0	9.65987e-09
0.00865	-0.00196484			865.0	7.00192e-09
0.0087	0.00313188			870.0	1.77912e-09
0.00875	0.00568023			875.0	2.51231e-09
0.0088	0.00313188			880.0	8.97264e-09
0.00885	0.00313188			885.0	1.71652e-09
0.0089	0.00695441			890.0	5.82711e-09
0.00895	0.0133253			895.0	1.17272e-08
0.009	0.00313188			900.0	6.38207e-10
0.00905	0.00822859			905.0	5.16189e-09
0.0091	0.0120511			910.0	2.93532e-08
0.00915	0.00950277			915.0	4.70143e-08
0.0092	0.00695441			920.0	2.57269e-08
0.00925	0.0120511			925.0	1.10109e-08
0.0093	0.0145995			930.0	8.12188e-09
0.00935	0.00695441			935.0	3.20213e-09
0.0094	0.0107769			940.0	6.85174e-09
0.00945	0.0145995			945.0	1.16185e-08
0.0095	0.0120511			950.0	3.63361e-09
0.00955	0.00822859			955.0	2.46989e-09
0.0096	0.0120511			960.0	4.23737e-09
0.00965	0.0145995			965.0	4.26871e-10
0.0097	0.00950277			970.0	3.98034e-10
0.00975	0.0107769			975.0	1.13861e-09
0.0098	0.0133253			980.0	1.11193e-09
0.00985	0.0120511			985.0	7.17831e-10
0.0099	0.00695441			990.0	5.31139e-10
0.00995	0.00695441			995.0	2.26182e-09
0.01	0.0107769			1000.0	3.14329e-09
0.01005	0.00822859			1005.0	1.16145e-09
0.0101	0.00313188			1010.0	6.55048e-10
0.01015	0.00440605			1015.0	1.63664e-09
0.0102	0.00950277			1020.0	4.61213e-10
0.01025	0.00440605			1025.0	3.57968e-09
0.0103	0.00695441			1030.0	4.53753e-09
0.01035	0.00822859			1035.0	3.65064e-10
0.0104	0.00568023			1040.0	1.26674e-09
0.01045	0.00313188			1045.0	2.23021e-09
0.0105	0.00568023			1050.0	2.87411e-10
0.01055	0.0120511			1055.0	1.4634e-10
0.0106	0.0107769			1060.0	1.58259e-10
0.01065	0.00440605			1065.0	2.01578e-09
0.0107	0.00568023			1070.0	1.06891e-09
0.01075	0.00822859			1075.0	6.05985e-10
0.0108	0.00695441			1080.0	1.95555e-09
0.01085	0.00440605			1085.0	4.17948e-10
0.0109	0.00822859			1090.0	1.85275e-09
0.01095	0.00950277			1095.0	1.00138e-09
0.011	0.00950277			1100.0	1.60138e-09
0.01105	0.00440605			1105.0	1.00526e-09
0.0111	0.0107769			1110.0	4.08451e-10
0.01115	0.00568023			1115.0	1.54988e-09
0.0112	0.000583518			1120.0	7.91245e-09
0.01125	0.000583518			1125.0	5.54236e-09
0.0113	-0.00069066			1130.0	1.11398e-09
0.01135	-0.0045132			1135.0	4.19916e-09
0.0114	-0.00578737			1140.0	1.83766e-08
0.01145	-0.0045132			1145.0	2.20388e-08
0.0115	-0.00578737			1150.0	7.25202e-09
0.01155	-0.00960991			1155.0	1.83516e-10
0.0116	-0.0134324			1160.0	1.69073e-09
0.01165	-0.00960991			1165.0	3.60757e-09
0.0117	-0.00960991			1170.0	9.57002e-09
0.01175	-0.0121583			1175.0	1.02981e-08
0.0118	-0.0147066			1180.0	1.27788e-09
0.01185	-0.0134324			1185.0	9.13676e-10
0.0119	-0.0121583			1190.0	1.15027e-09
0.01195	-0.0159808			1195.0	1.58848e-09
0.012	-0.0147066			1200.0	4.79815e-09
0.01205	-0.0134324			1205.0	4.40083e-10
0.0121	-0.00960991			1210.0	2.30971e-09
0.01215	-0.00706155			1215.0	3.48286e-10
0.0122	-0.0134324			1220.0	2.38845e-09
0.01225	-0.00960991			1225.0	7.61644e-09
0.0123	-0.0045132			1230.0	2.4119e-09
0.01235	-0.00833573			1235.0	6.12284e-10
0.0124	-0.0134324			1240.0	1.0029e-09
0.01245	-0.00833573			1245.0	9.90196e-11
0.0125	-0.00196484			1250.0	1.11012e-09
0.01255	-0.0045132			1255.0	3.22966e-11
0.0126	-0.00578737			1260.0	6.1697e-09
0.01265	-0.00323902			1265.0	1.15762e-08
0.0127	-0.0045132			1270.0	2.0946e-08
0.01275	-0.00706155			1275.0	1.78838e-08
0.0128	-0.00706155			1280.0	7.67666e-09
0.01285	-0.0045132			1285.0	4.4696e-09
0.0129	-0.00069066			1290.0	3.66901e-09
0.01295	-0.00196484			1295.0	3.97177e-09
0.013	-0.0045132			1300.0	4.82718e-09
0.01305	-0.00706155			1305.0	3.396e-09
0.0131	-0.00578737			1310.0	9.99451e-10
0.01315	-0.00196484			1315.0	3.08011e-09
0.0132	-0.00706155			1320.0	2.15833e-09
0.01325	-0.00960991			1325.0	4.82701e-10
0.0133	-0.00706155			1330.0	4.84267e-09
0.01335	-0.00706155			1335.0	5.24531e-09
0.0134	-0.00833573			1340.0	1.02292e-09
0.01345	-0.0121583			1345.0	5.75724e-09
0.0135	-0.00706155			1350.0	5.75999e-09
0.01355	-0.00706155			1355.0	2.46895e-09
0.0136	-0.00960991			1360.0	1.19572e-09
0.01365	-0.0121583			1365.0	7.99587e-09
0.0137	-0.0121583			1370.0	9.63359e-09
0.01375	-0.00960991			1375.0	1.83697e-09
0.0138	-0.00960991			1380.0	3.53246e-09
0.01385	-0.0121583			1385.0	4.41917e-09
0.0139	-0.0121583			1390.0	2.08189e-09
0.01395	-0.00833573			1395.0	2.64024e-09
0.014	-0.0045132			1400.0	6.24062e-09
0.01405	-0.0045132			1405.0	9.89826e-09
0.0141	-0.0045132			1410.0	2.63785e-09
0.01415	0.000583518			1415.0	2.67576e-09
0.0142	0.0018577			1420.0	1.28451e-09
0.01425	-0.00069066			1425.0	3.97965e-09
0.0143	0.000583518			1430.0	3.82565e-09
0.01435	0.0018577			1435.0	1.60352e-09
0.0144	0.00950277			1440.0	2.31168e-10
0.01445	0.00568023			1445.0	4.7164e-10
0.0145	0.00313188			1450.0	1.38145e-10
0.01455	0.00822859			1455.0	2.26421e-09
0.0146	0.00950277			1460.0	6.55733e-09
0.01465	0.00950277			1465.0	4.15976e-09
0.0147	0.00695441			1470.0	2.87826e-10
0.01475	0.0018577			1475.0	3.37677e-10
0.0148	0.00568023			1480.0	2.94754e-09
0.01485	0.00822859			1485.0	3.92657e-09
0.0149	0.00695441			1490.0	1.45284e-09
0.01495	0.000583518			1495.0	1.88511e-09
0.015	0.00313188			1500.0	4.49882e-11
0.01505	0.00440605			1505.0	2.70226e-09
0.0151	0.00313188			1510.0	4.47228e-09
0.01515	-0.00196484			1515.0	2.62841e-09
0.0152	-0.00323902			1520.0	6.12226e-09
0.01525	-0.00323902			1525.0	7.9736e-09
0.0153	0.0018577			1530.0	2.86256e-09
0.01535	-0.00069066			1535.0	1.87478e-09
0.0154	-0.00323902			1540.0	6.37238e-10
0.01545	-0.00196484			1545.0	2.23165e-09
0.0155	-0.00196484			1550.0	4.54707e-10
0.01555	-0.00196484			1555.0	2.29025e-09
0.0156	-0.0045132			1560.0	3.58824e-09
0.01565	-0.00706155			1565.0	2.68776e-09
0.0157	-0.00323902			1570.0	6.98472e-09
0.01575	0.000583518			1575.0	5.68049e-09
0.0158	-0.00196484			1580.0	6.0076e-10
0.01585	-0.00578737			1585.0	3.34956e-10
0.0159	-0.00578737			1590.0	5.98913e-10
0.01595	-0.00323902			1595.0	1.78457e-09
0.016	-0.00196484			1600.0	4.87955e-09
0.01605	-0.00069066			1605.0	1.98374e-09
0.0161	-0.00196484			1610.0	2.20488e-09
0.01615	-0.00196484			1615.0	1.45161e-09
0.0162	-0.00069066			1620.0	8.68067e-10
0.01625	0.00568023			1625.0	1.71069e-09
0.0163	0.00313188			1630.0	1.06649e-09
0.01635	0.00440605			1635.0	2.29279e-09
0.0164	0.00440605			1640.0	3.17617e-09
0.01645	0.00695441			1645.0	8.7982e-10
0.0165	0.0107769			1650.0	2.83307e-10
0.01655	0.00822859			1655.0	1.4889e-09
0.0166	0.00313188			1660.0	5.01719e-10
0.01665	0.00950277			1665.0	2.27442e-09
0.0167	0.0107769			1670.0	5.06633e-10
0.01675	0.00950277			1675.0	1.74456e-09
0.0168	0.00822859			1680.0	5.99469e-09
0.01685	0.00568023			1685.0	2.91005e-09
0.0169	0.00695441			1690.0	1.60462e-09
0.01695	0.00822859			1695.0	6.63743e-09
0.017	0.00568023			1700.0	9.56281e-09
0.01705	0.00695441			1705.0	1.91631e-09
0.0171	0.00440605			1710.0	2.48832e-10
0.01715	0.00313188			1715.0	7.82488e-10
0.0172	0.00822859			1720.0	3.30515e-09
0.01725	0.00695441			1725.0	4.1814e-09
0.0173	0.000583518			1730.0	1.64519e-09
0.01735	0.00313188			1735.0	2.12327e-09
0.0174	0.00568023			1740.0	3.51091e-09
0.01745	0.00313188			1745.0	1.94374e-09
0.0175	-0.00069066			1750.0	6.4198e-09
0.01755	-0.00323902			1755.0	3.69727e-09
0.0176	-0.00196484			1760.0	2.38434e-09
0.01765	-0.00323902			1765.0	4.74754e-10
0.0177	-0.00323902			1770.0	2.44697e-09
0.01775	-0.00706155			1775.0	2.74576e-09
0.0178	-0.00833573			1780.0	3.11286e-09
0.01785	-0.00706155			1785.0	8.50369e-09
0.0179	-0.0045132			1790.0	2.03568e-09
0.01795	-0.00578737			1795.0	5.6052e-10
0.018	-0.0121583			1800.0	1.77625e-09
0.01805	-0.0134324			1805.0	1.29499e-08
0.0181	-0.0134324			1810.0	1.35544e-08
0.01815	-0.0108841			1815.0	7.52138e-09
0.0182	-0.0134324			1820.0	7.44669e-09
0.01825	-0.0159808			1825.0	1.22674e-09
0.0183	-0.017255			1830.0	1.13087e-09
0.01835	-0.0159808			1835.0	7.93146e-10
0.0184	-0.0147066			1840.0	6.74864e-11
0.01845	-0.0159808			1845.0	2.38027e-11
0.0185	-0.017255			1850.0	2.8727e-09
0.01855	-0.017255			1855.0	2.04163e-09
0.0186	-0.0134324			1860.0	1.19029e-09
0.01865	-0.0108841			1865.0	2.23679e-09
0.0187	-0.0147066			1870.0	4.98358e-10
0.01875	-0.0159808			1875.0	7.39399e-11
0.0188	-0.00960991			1880.0	9.00948e-10
0.01885	-0.0108841			1885.0	2.12246e-09
0.0189	-0.00960991			1890.0	5.86787e-11
0.01895	-0.00578737			1895.0	3.94692e-10
0.019	-0.00706155			1900.0	1.5181e-10
0.01905	-0.00960991			1905.0	6.12582e-10
0.0191	-0.00960991			1910.0	3.97558e-09
0.01915	-0.00833573			1915.0	3.94051e-09
0.0192	-0.00578737			1920.0	7.99744e-10
0.01925	-0.00833573			1925.0	6.16529e-10
0.0193	-0.00706155			1930.0	3.81596e-09
0.01935	-0.00578737			1935.0	1.65534e-09
0.0194	-0.00069066			1940.0	8.55534e-10
0.01945	0.000583518			1945.0	1.8802e-09
0.0195	-0.00196484			1950.0	1.07032e-09
0.01955	-0.00578737			1955.0	5.96736e-09
0.0196	-0.00323902			1960.0	7.52543e-09
0.01965	0.00313188			1965.0	2.80236e-09
0.0197	-0.00069066			1970.0	8.18497e-10
0.01975	-0.00196484			1975.0	6.92745e-09
0.0198	-0.0045132			1980.0	7.50377e-09
0.01985	0.0018577			1985.0	1.54724e-09
0.0199	0.000583518			1990.0	4.49513e-09
0.01995	0.00313188			1995.0	1.46664e-09
0.02	-0.00069066			2000.0	2.00497e-09
0.02005	0.00313188			2005.0	1.10958e-08
0.0201	0.0018577			2010.0	8.05967e-09
0.02015	-0.00196484			2015.0	4.82698e-09
0.0202	0.00313188			2020.0	5.54798e-09
0.02025	0.000583518			2025.0	1.19346e-08
0.0203	-0.00323902			2030.0	5.22639e-09
0.02035	-0.00578737			2035.0	5.38725e-09
0.0204	-0.00323902			2040.0	1.64298e-09
0.02045	-0.00323902			2045.0	4.82251e-10
0.0205	-0.00578737			2050.0	4.28656e-09
0.02055	-0.00578737			2055.0	1.12165e-08
0.0206	-0.0045132			2060.0	6.05411e-09
0.02065	-0.00578737			2065.0	1.00335e-09
0.0207	-0.00323902			2070.0	3.39131e-10
0.02075	-0.00196484			2075.0	6.45367e-10
0.0208	-0.00323902			2080.0	2.1579e-09
0.02085	-0.00706155			2085.0	2.08926e-09
0.0209	-0.00833573			2090.0	2.20698e-08
0.02095	-0.00833573			2095.0	4.065e-08
0.021	-0.00578737			2100.0	1.14892e-08
0.02105	-0.00196484			2105.0	5.87344e-09
0.0211	-0.00323902			2110.0	1.17688e-08
0.02115	-0.00196484			2115.0	2.79016e-09
0.0212	-0.00706155			2120.0	6.97707e-09
0.02125	-0.00323902			2125.0	2.45336e-08
0.0213	-0.00069066			2130.0	5.01203e-08
0.02135	-0.00196484			2135.0	8.81342e-08
0.0214	-0.00323902			2140.0	7.31935e-08
0.02145	-0.00323902			2145.0	5.59175e-08
0.0215	0.000583518			2150.0	1.38871e-07
0.02155	0.000583518			2155.0	1.49436e-07
0.0216	0.0018577			2160.0	5.32438e-08
0.02165	0.000583518			2165.0	3.70583e-09
0.0217	0.000583518			2170.0	1.06379e-08
0.02175	0.0018577			2175.0	1.06588e-07
0.0218	0.0018577			2180.0	1.61163e-07
0.02185	0.00568023			2185.0	5.09773e-08
0.0219	0.00568023			2190.0	1.5292e-08
0.02195	0.0018577			2195.0	9.06508e-09
0.022	-0.00196484			2200.0	1.05958e-07
0.02205	0.000583518			2205.0	2.17031e-07
0.0221	-0.00196484			2210.0	2.88269e-07
0.02215	-0.00196484			2215.0	2.41728e-07
0.0222	-0.00069066			2220.0	1.57864e-07
0.02225	-0.00069066			2225.0	7.29165e-08
0.0223	-0.00323902			2230.0	6.78048e-09
0.02235	-0.00196484			2235.0	1.74858e-09
0.0224	-0.0045132			2240.0	9.26859e-09
0.02245	-0.00196484			2245.0	2.07108e-09
0.0225	-0.00706155			2250.0	2.77189e-08
0.02255	-0.00833573			2255.0	3.70354e-08
0.0226	-0.00706155			2260.0	6.37647e-09
0.02265	-0.00323902			2265.0	1.50052e-08
0.0227	-0.00196484			2270.0	1.20522e-08
0.02275	-0.0045132			2275.0	1.60151e-08
0.0228	-0.0045132			2280.0	9.40558e-09
0.02285	-0.00578737			2285.0	1.65054e-08
0.0229	-0.0045132			2290.0	2.40479e-09
0.02295	-0.00196484			2295.0	8.16332e-09
0.023	0.0018577			2300.0	1.35741e-08
0.02305	0.000583518			2305.0	2.462e-08
0.0231	0.00313188			2310.0	2.04419e-08
0.02315	-0.00323902			2315.0	6.46205e-10
0.0232	0.000583518			2320.0	9.39563e-09
0.02325	0.00313188			2325.0	1.90545e-08
0.0233	0.00568023			2330.0	5.78251e-08
0.02335	0.00568023			2335.0	2.78757e-08
0.0234	0.00822859			2340.0	1.65407e-08
0.02345	0.00695441			2345.0	1.54141e-10
0.0235	0.00822859			2350.0	1.20948e-08
0.02355	0.00695441			2355.0	1.87046e-09
0.0236	0.0107769			2360.0	7.09289e-09
0.02365	0.00568023			2365.0	4.90617e-09
0.0237	0.00822859			2370.0	8.31712e-09
0.02375	0.00568023			2375.0	1.27914e-08
0.0238	0.00568023			2380.0	1.28973e-08
0.02385	0.00695441			2385.0	1.05039e-09
0.0239	0.00822859			2390.0	5.14763e-09
0.02395	0.00695441			2395.0	4.39237e-09
0.024	0.000583518			2400.0	3.42636e-09
0.02405	-0.0045132			2405.0	2.54254e-08
0.0241	-0.00069066			2410.0	6.31049e-09
0.02415	0.00313188			2415.0	6.97991e-09
0.0242	0.000583518			2420.0	7.72688e-09
0.02425	-0.00196484			2425.0	4.12465e-09
0.0243	-0.00706155			2430.0	1.15378e-08
0.02435	-0.00706155			2435.0	1.26646e-08
0.0244	-0.00578737			2440.0	1.29667e-08
0.02445	-0.00706155			2445.0	9.1395e-09
0.0245	-0.00833573			2450.0	1.04319e-08
0.02455	-0.00706155			2455.0	1.36258e-08
0.0246	-0.00706155			2460.0	2.55454e-09
0.02465	-0.0134324			2465.0	8.22162e-09
0.0247	-0.0134324			2470.0	1.04911e-11
0.02475	-0.0121583			2475.0	5.73577e-09
0.0248	-0.00960991			2480.0	5.69832e-09
0.02485	-0.0134324			2485.0	5.11707e-09
0.0249	-0.0134324			2490.0	4.67703e-08
0.02495	-0.0159808			2495.0	5.92676e-08
0.025	-0.0121583			2500.0	1.19342e-09
0.02505	-0.0121583			2505.0	2.79393e-08
0.0251	-0.0108841			2510.0	2.0893e-08
0.02515	-0.0108841			2515.0	8.23269e-09
0.0252	-0.00706155			2520.0	1.0129e-08
0.02525	-0.00960991			2525.0	1.94422e-08
0.0253	-0.00706155			2530.0	1.26686e-08
0.02535	-0.00706155			2535.0	9.36502e-10
0.0254	-0.00578737			2540.0	4.92004e-09
0.02545	-0.00578737			2545.0	3.49663e-09
0.0255	-0.00706155			2550.0	1.66577e-09
0.02555	-0.00578737			2555.0	6.55608e-10
0.0256	-0.00323902			2560.0	6.72793e-09
0.02565	-0.0045132			2565.0	6.21545e-09
0.0257	-0.00323902			2570.0	4.74854e-10
0.02575	-0.00578737			2575.0	1.63658e-09
0.0258	-0.00706155			2580.0	1.0698e-08
0.02585	-0.00960991			2585.0	4.36951e-09
0.0259	-0.00706155			2590.0	5.04767e-09
0.02595	-0.00706155			2595.0	5.01239e-09
0.026	-0.00706155			2600.0	4.16889e-09
0.02605	-0.00833573			2605.0	9.6224e-09
0.0261	-0.0108841			2610.0	6.05674e-09
0.02615	-0.0134324			2615.0	1.58428e-09
0.0262	-0.00960991			2620.0	3.39185e-09
0.02625	-0.00833573			2625.0	2.44328e-09
0.0263	-0.00578737			2630.0	4.35528e-09
0.02635	-0.00833573			2635.0	3.11534e-09
0.0264	-0.00833573			2640.0	4.2571e-09
0.02645	-0.0134324			2645.0	2.36108e-09
0.0265	-0.0121583			2650.0	5.72542e-09
0.02655	-0.00960991			2655.0	2.93699e-09
0.0266	-0.00578737			2660.0	1.15281e-08
0.02665	-0.0045132			2665.0	1.22967e-09
0.0267	-0.00578737			2670.0	7.42092e-09
0.02675	-0.00706155			2675.0	6.13838e-09
0.0268	-0.00706155			2680.0	2.64214e-08
0.02685	-0.0045132			2685.0	2.21725e-08
0.0269	-0.00069066			2690.0	3.6734e-09
0.02695	0.0018577			2695.0	4.15053e-09
0.027	0.000583518			2700.0	8.99478e-10
0.02705	-0.00069066			2705.0	5.25246e-09
0.0271	-0.00196484			2710.0	7.65349e-09
0.02715	0.000583518			2715.0	1.10104e-08
0.0272	0.00568023			2720.0	3.10167e-09
0.02725	0.00695441			2725.0	2.83092e-10
0.0273	0.000583518			2730.0	4.86065e-10
0.02735	0.00313188			2735.0	9.15288e-10
0.0274	0.00313188			2740.0	2.26366e-10
0.02745	0.00568023			2745.0	1.36181e-09
0.0275	0.00568023			2750.0	5.41776e-09
0.02755	0.00568023			2755.0	2.07825e-09
0.0276	0.00313188			2760.0	1.80789e-08
0.02765	0.00313188			2765.0	1.30022e-08
0.0277	0.00440605			2770.0	2.48962e-09
0.02775	0.00440605			2775.0	4.10173e-10
0.0278	0.00695441			2780.0	2.0797e-09
0.02785	0.00822859			2785.0	5.31208e-09
0.0279	0.00950277			2790.0	2.23339e-09
0.02795	0.00313188			2795.0	2.7987e-10
0.028	-0.00069066			2800.0	1.45973e-10
0.02805	-0.00069066			2805.0	1.56844e-09
0.0281	0.0018577			2810.0	7.22769e-11
0.02815	0.00695441			2815.0	2.49344e-09
0.0282	0.00568023			2820.0	5.18335e-09
0.02825	0.00440605			2825.0	6.96289e-09
0.0283	0.00440605			2830.0	3.50908e-09
0.02835	0.000583518			2835.0	1.36638e-09
0.0284	0.00313188			2840.0	1.01845e-08
0.02845	0.00313188			2845.0	3.58527e-09
0.0285	0.0107769			2850.0	6.34117e-09
