Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0175	0.805707			1750.0	7.39245e-09
0.01755	0.792953			1755.0	2.31008e-08
0.0176	0.790402			1760.0	2.55343e-08
0.01765	0.792953			1765.0	3.36898e-08
0.0177	0.792953			1770.0	3.2348e-08
0.01775	0.803156			1775.0	2.82351e-09
0.0178	0.795504			1780.0	9.83721e-10
0.01785	0.792953			1785.0	3.87964e-09
0.0179	0.792953			1790.0	2.97882e-09
0.01795	0.795504			1795.0	1.61894e-08
0.018	0.800605			1800.0	9.71811e-09
0.01805	0.792953			1805.0	2.82305e-08
0.0181	0.792953			1810.0	4.03257e-08
0.01815	0.787851			1815.0	7.77094e-09
0.0182	0.795504			1820.0	1.04081e-08
0.01825	0.795504			1825.0	1.38452e-08
0.0183	0.792953			1830.0	1.58435e-08
0.01835	0.790402			1835.0	8.01887e-09
0.0184	0.790402			1840.0	3.95137e-09
0.01845	0.800605			1845.0	1.346e-08
0.0185	0.800605			1850.0	1.99279e-08
0.01855	0.795504			1855.0	2.47132e-08
0.0186	0.795504			1860.0	3.24336e-08
0.01865	0.790402			1865.0	1.66672e-08
0.0187	0.795504			1870.0	4.62079e-09
0.01875	0.800605			1875.0	4.86433e-09
0.0188	0.795504			1880.0	7.15596e-09
0.01885	0.792953			1885.0	1.15207e-09
0.0189	0.798054			1890.0	2.44398e-09
0.01895	0.792953			1895.0	9.32438e-09
0.019	0.800605			1900.0	8.73697e-09
0.01905	0.787851			1905.0	4.49366e-09
0.0191	0.792953			1910.0	1.19041e-09
0.01915	0.790402			1915.0	2.49449e-09
0.0192	0.792953			1920.0	6.67408e-09
0.01925	0.803156			1925.0	6.35223e-09
0.0193	0.800605			1930.0	7.86739e-09
0.01935	0.798054			1935.0	2.84346e-08
0.0194	0.792953			1940.0	2.09707e-08
0.01945	0.795504			1945.0	1.02647e-08
0.0195	0.795504			1950.0	2.23667e-09
0.01955	0.790402			1955.0	6.37161e-09
0.0196	0.795504			1960.0	4.7092e-09
0.01965	0.792953			1965.0	8.07899e-10
0.0197	0.787851			1970.0	3.89393e-09
0.01975	0.787851			1975.0	3.12537e-09
0.0198	0.792953			1980.0	2.25213e-10
0.01985	0.790402			1985.0	6.49994e-09
0.0199	0.790402			1990.0	2.49522e-08
0.01995	0.792953			1995.0	5.00587e-08
0.02	0.810808			2000.0	3.17428e-08
0.02005	0.808258			2005.0	1.44598e-08
0.0201	0.805707			2010.0	1.77411e-08
0.02015	0.795504			2015.0	7.58274e-09
0.0202	0.792953			2020.0	3.83311e-09
0.02025	0.798054			2025.0	3.23324e-09
0.0203	0.798054			2030.0	3.13099e-09
0.02035	0.810808			2035.0	1.00946e-08
0.0204	0.800605			2040.0	7.88385e-11
0.02045	0.792953			2045.0	1.10704e-08
0.0205	0.800605			2050.0	3.12047e-08
0.02055	0.808258			2055.0	3.39336e-09
0.0206	0.800605			2060.0	4.59885e-08
0.02065	0.795504			2065.0	5.53875e-09
0.0207	0.787851			2070.0	7.61029e-09
0.02075	0.790402			2075.0	5.21532e-09
0.0208	0.795504			2080.0	3.01094e-09
0.02085	0.798054			2085.0	8.50129e-10
0.0209	0.798054			2090.0	4.67681e-09
0.02095	0.798054			2095.0	1.93663e-09
0.021	0.790402			2100.0	4.81886e-09
0.02105	0.792953			2105.0	2.69548e-08
0.0211	0.792953			2110.0	7.18763e-08
0.02115	0.790402			2115.0	6.68205e-08
0.0212	0.800605			2120.0	3.74578e-08
0.02125	0.792953			2125.0	7.5256e-08
0.0213	0.798054			2130.0	6.57647e-08
0.02135	0.800605			2135.0	1.50179e-07
0.0214	0.808258			2140.0	3.43445e-07
0.02145	0.803156			2145.0	6.02631e-07
0.0215	0.800605			2150.0	8.8034e-07
0.02155	0.792953			2155.0	4.03762e-07
0.0216	0.792953			2160.0	1.45249e-07
0.02165	0.800605			2165.0	8.54226e-08
0.0217	0.808258			2170.0	3.95783e-08
0.02175	0.808258			2175.0	2.44993e-07
0.0218	0.798054			2180.0	4.10421e-07
0.02185	0.792953			2185.0	9.6878e-08
0.0219	0.795504			2190.0	2.91854e-08
0.02195	0.805707			2195.0	6.00019e-08
0.022	0.792953			2200.0	8.48589e-07
0.02205	0.78275			2205.0	1.36845e-06
0.0221	0.787851			2210.0	1.34296e-06
0.02215	0.795504			2215.0	1.25658e-06
0.0222	0.805707			2220.0	7.62529e-07
0.02225	0.795504			2225.0	2.82504e-07
0.0223	0.795504			2230.0	2.26358e-08
0.02235	0.78275			2235.0	8.73474e-09
0.0224	0.792953			2240.0	7.16362e-08
0.02245	0.795504			2245.0	1.20736e-07
0.0225	0.800605			2250.0	7.20864e-08
0.02255	0.803156			2255.0	3.99684e-08
0.0226	0.800605			2260.0	1.1444e-07
0.02265	0.7853			2265.0	1.6497e-07
0.0227	0.792953			2270.0	1.44737e-08
0.02275	0.790402			2275.0	9.93894e-08
0.0228	0.803156			2280.0	1.29523e-07
0.02285	0.790402			2285.0	2.61385e-07
0.0229	0.800605			2290.0	8.35347e-08
0.02295	0.790402			2295.0	2.0886e-08
0.023	0.800605			2300.0	2.41712e-08
0.02305	0.795504			2305.0	1.65551e-07
0.0231	0.795504			2310.0	1.33452e-07
0.02315	0.795504			2315.0	3.68597e-08
0.0232	0.790402			2320.0	3.23155e-08
0.02325	0.790402			2325.0	1.52604e-07
0.0233	0.792953			2330.0	4.6742e-08
0.02335	0.790402			2335.0	1.19252e-08
0.0234	0.803156			2340.0	1.17892e-08
0.02345	0.798054			2345.0	6.76995e-08
0.0235	0.790402			2350.0	1.80647e-08
0.02355	0.790402			2355.0	2.34426e-08
0.0236	0.795504			2360.0	1.66404e-08
0.02365	0.803156			2365.0	1.13304e-08
0.0237	0.803156			2370.0	4.14724e-08
0.02375	0.795504			2375.0	1.19507e-08
0.0238	0.795504			2380.0	1.39506e-08
0.02385	0.792953			2385.0	1.61119e-08
0.0239	0.792953			2390.0	1.6864e-08
0.02395	0.800605			2395.0	1.00556e-08
0.024	0.800605			2400.0	4.64038e-08
0.02405	0.805707			2405.0	7.72205e-08
0.0241	0.798054			2410.0	3.33378e-08
0.02415	0.792953			2415.0	2.05526e-08
0.0242	0.792953			2420.0	3.16885e-08
0.02425	0.795504			2425.0	1.4847e-07
0.0243	0.795504			2430.0	6.19524e-08
0.02435	0.792953			2435.0	8.55719e-08
0.0244	0.790402			2440.0	2.47652e-07
0.02445	0.787851			2445.0	1.51321e-08
0.0245	0.790402			2450.0	1.42863e-07
0.02455	0.803156			2455.0	2.95181e-07
0.0246	0.800605			2460.0	8.52901e-08
0.02465	0.790402			2465.0	5.90408e-08
0.0247	0.795504			2470.0	1.51546e-11
0.02475	0.792953			2475.0	3.78384e-08
0.0248	0.795504			2480.0	1.60363e-08
0.02485	0.808258			2485.0	1.38091e-08
0.0249	0.798054			2490.0	5.4402e-07
0.02495	0.798054			2495.0	6.69637e-07
0.025	0.792953			2500.0	4.74591e-09
0.02505	0.792953			2505.0	6.7335e-08
0.0251	0.803156			2510.0	5.05368e-09
0.02515	0.790402			2515.0	8.7157e-09
0.0252	0.800605			2520.0	5.7978e-08
0.02525	0.803156			2525.0	6.51883e-08
0.0253	0.795504			2530.0	9.37814e-09
0.02535	0.790402			2535.0	9.25728e-08
0.0254	0.800605			2540.0	5.50157e-09
0.02545	0.790402			2545.0	6.99116e-08
0.0255	0.800605			2550.0	1.82719e-08
0.02555	0.792953			2555.0	4.05042e-08
0.0256	0.795504			2560.0	1.81827e-08
0.02565	0.787851			2565.0	1.46294e-08
