Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.00845	-0.00323902			845.0	1.4482e-08
0.0085	-0.00706155			850.0	1.83948e-09
0.00855	-0.00196484			855.0	1.24365e-08
0.0086	0.0018577			860.0	4.90292e-09
0.00865	-0.0045132			865.0	1.04405e-08
0.0087	-0.00323902			870.0	3.0265e-09
0.00875	0.0018577			875.0	7.19357e-10
0.0088	-0.00069066			880.0	6.91271e-09
0.00885	-0.0045132			885.0	5.20093e-09
0.0089	-0.00196484			890.0	3.90517e-09
0.00895	0.000583518			895.0	1.57918e-09
0.009	0.000583518			900.0	2.24316e-09
0.00905	-0.00323902			905.0	2.44219e-09
0.0091	0.000583518			910.0	2.18841e-09
0.00915	0.000583518			915.0	2.29893e-09
0.0092	-0.00323902			920.0	1.90078e-09
0.00925	-0.00069066			925.0	1.69106e-10
0.0093	0.000583518			930.0	1.24233e-09
0.00935	-0.00069066			935.0	3.33273e-09
0.0094	0.00313188			940.0	1.14894e-09
0.00945	0.00313188			945.0	1.75985e-09
0.0095	0.00568023			950.0	1.32764e-09
0.00955	0.0018577			955.0	3.90444e-10
0.0096	0.000583518			960.0	2.88531e-10
0.00965	0.00568023			965.0	1.78773e-09
0.0097	0.00313188			970.0	4.67292e-10
0.00975	0.00313188			975.0	2.23444e-12
0.0098	0.00695441			980.0	3.70904e-10
0.00985	0.0107769			985.0	1.77303e-09
0.0099	0.00950277			990.0	1.53533e-09
0.00995	0.00695441			995.0	2.00697e-09
0.01	0.0107769			1000.0	2.04441e-09
0.01005	0.0120511			1005.0	6.9599e-10
0.0101	0.0120511			1010.0	7.56088e-10
0.01015	0.0120511			1015.0	3.11051e-10
0.0102	0.0120511			1020.0	7.47903e-10
0.01025	0.0120511			1025.0	1.79549e-09
0.0103	0.0107769			1030.0	2.19698e-09
0.01035	0.0133253			1035.0	9.31852e-11
0.0104	0.0133253			1040.0	1.57232e-09
0.01045	0.0107769			1045.0	1.3194e-10
0.0105	0.00822859			1050.0	4.64116e-09
0.01055	0.0120511			1055.0	1.67973e-09
0.0106	0.0120511			1060.0	2.18968e-10
0.01065	0.0133253			1065.0	9.19163e-10
0.0107	0.0120511			1070.0	6.4035e-10
0.01075	0.0107769			1075.0	5.04644e-10
0.0108	0.0133253			1080.0	2.47909e-09
0.01085	0.0107769			1085.0	7.1475e-10
0.0109	0.00822859			1090.0	3.90103e-10
0.01095	0.00822859			1095.0	3.25744e-10
0.011	0.0120511			1100.0	1.2664e-10
0.01105	0.00822859			1105.0	2.64755e-09
0.0111	0.00568023			1110.0	3.28401e-09
0.01115	0.00822859			1115.0	1.80047e-09
0.0112	0.0107769			1120.0	1.71829e-09
0.01125	0.00440605			1125.0	8.31336e-09
0.0113	0.00440605			1130.0	8.28002e-09
0.01135	0.00950277			1135.0	5.44326e-10
0.0114	0.0107769			1140.0	1.28798e-11
0.01145	0.0107769			1145.0	1.58046e-09
0.0115	0.00822859			1150.0	1.63785e-09
0.01155	0.0133253			1155.0	5.32117e-10
0.0116	0.0107769			1160.0	1.43694e-10
0.01165	0.00822859			1165.0	1.06683e-09
0.0117	0.00695441			1170.0	1.72502e-09
0.01175	0.00695441			1175.0	7.61292e-10
0.0118	0.0120511			1180.0	3.91014e-10
0.01185	0.00822859			1185.0	2.05271e-09
0.0119	0.00568023			1190.0	1.34597e-09
0.01195	0.0107769			1195.0	1.1401e-09
0.012	0.00950277			1200.0	2.61877e-09
0.01205	0.00695441			1205.0	9.66797e-11
0.0121	0.00695441			1210.0	1.00187e-09
0.01215	0.00568023			1215.0	1.60626e-09
0.0122	0.00822859			1220.0	1.47829e-09
0.01225	0.00440605			1225.0	1.76077e-11
0.0123	0.00313188			1230.0	3.18554e-09
0.01235	0.00440605			1235.0	4.21882e-09
0.0124	0.0018577			1240.0	3.30667e-09
