Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.02115	1.40004			2115.0	1.6095e-07
0.0212	1.39239			2120.0	1.45489e-07
0.02125	1.35668			2125.0	4.11409e-07
0.0213	1.33117			2130.0	8.09248e-07
0.02135	1.34648			2135.0	1.2814e-06
0.0214	1.37709			2140.0	1.13105e-06
0.02145	1.38984			2145.0	5.13219e-07
0.0215	1.40004			2150.0	6.75112e-07
0.02155	1.37453			2155.0	3.35539e-07
0.0216	1.37453			2160.0	1.4663e-07
0.02165	1.38729			2165.0	1.05668e-06
0.0217	1.40259			2170.0	9.30514e-07
0.02175	1.40259			2175.0	3.07418e-07
0.0218	1.37198			2180.0	1.54139e-07
0.02185	1.38729			2185.0	3.01986e-07
0.0219	1.39749			2190.0	1.30292e-07
0.02195	1.4128			2195.0	3.21808e-08
0.022	1.40259			2200.0	5.29692e-08
0.02205	1.39494			2205.0	1.80875e-09
0.0221	1.40514			2210.0	1.55778e-08
0.02215	1.4128			2215.0	1.69234e-07
0.0222	1.42045			2220.0	1.02485e-08
0.02225	1.4077			2225.0	8.96993e-08
0.0223	1.39749			2230.0	4.1756e-08
0.02235	1.39494			2235.0	1.69544e-07
0.0224	1.4077			2240.0	1.89993e-07
0.02245	1.4128			2245.0	1.75564e-07
0.0225	1.40259			2250.0	2.38444e-07
0.02255	1.40004			2255.0	3.40434e-07
0.0226	1.39494			2260.0	9.78721e-08
0.02265	1.39749			2265.0	8.58024e-08
0.0227	1.39239			2270.0	6.56709e-08
0.02275	1.38219			2275.0	2.92693e-07
0.0228	1.36433			2280.0	3.12362e-07
0.02285	1.38219			2285.0	9.11968e-08
0.0229	1.39239			2290.0	8.18821e-08
0.02295	1.39749			2295.0	5.61858e-08
0.023	1.38474			2300.0	4.22424e-08
0.02305	1.38219			2305.0	7.83424e-08
0.0231	1.37964			2310.0	5.31048e-08
0.02315	1.36943			2315.0	9.46799e-08
0.0232	1.36688			2320.0	1.43067e-07
0.02325	1.37453			2325.0	2.76463e-07
0.0233	1.39239			2330.0	5.03407e-07
0.02335	1.39239			2335.0	1.06169e-06
0.0234	1.41535			2340.0	7.78048e-07
0.02345	1.39749			2345.0	4.5249e-07
0.0235	1.38474			2350.0	6.80637e-07
0.02355	1.40514			2355.0	1.56948e-07
0.0236	1.40004			2360.0	5.60321e-07
0.02365	1.38729			2365.0	1.57697e-06
0.0237	1.37964			2370.0	1.33188e-06
0.02375	1.38474			2375.0	5.65727e-07
0.0238	1.38729			2380.0	3.29567e-07
0.02385	1.41025			2385.0	2.04847e-07
0.0239	1.40259			2390.0	3.07955e-07
0.02395	1.37453			2395.0	3.9724e-08
0.024	1.33882			2400.0	2.90626e-06
0.02405	1.34648			2405.0	4.29886e-06
0.0241	1.38729			2410.0	1.50772e-06
0.02415	1.40259			2415.0	4.75571e-06
0.0242	1.4077			2420.0	4.53042e-06
0.02425	1.38474			2425.0	5.04118e-07
0.0243	1.36943			2430.0	3.2079e-07
0.02435	1.36433			2435.0	2.7589e-06
0.0244	1.38729			2440.0	2.11801e-06
0.02445	1.38219			2445.0	6.83693e-07
0.0245	1.37453			2450.0	7.53761e-07
0.02455	1.40514			2455.0	6.83132e-07
0.0246	1.41535			2460.0	2.62156e-07
0.02465	1.4077			2465.0	2.70255e-07
0.0247	1.38474			2470.0	2.58078e-07
0.02475	1.34137			2475.0	1.07217e-07
0.0248	1.34648			2480.0	8.80771e-08
0.02485	1.40004			2485.0	6.1419e-07
0.0249	1.4281			2490.0	1.29344e-06
0.02495	1.42045			2495.0	1.88934e-07
0.025	1.39239			2500.0	4.9434e-07
0.02505	1.35923			2505.0	4.90108e-07
0.0251	1.35923			2510.0	5.66504e-07
0.02515	1.38984			2515.0	4.67419e-07
0.0252	1.41025			2520.0	4.45297e-08
0.02525	1.45616			2525.0	3.20312e-08
0.0253	1.45616			2530.0	9.98269e-08
0.02535	1.39494			2535.0	3.12104e-07
0.0254	1.39494			2540.0	2.70501e-07
0.02545	1.38474			2545.0	6.60766e-07
0.0255	1.37198			2550.0	6.08675e-07
0.02555	1.39494			2555.0	8.56177e-07
0.0256	1.4077			2560.0	2.74357e-07
0.02565	1.43575			2565.0	7.05568e-08
0.0257	1.4332			2570.0	2.86288e-07
0.02575	1.4179			2575.0	4.54632e-07
0.0258	1.37453			2580.0	1.92007e-07
0.02585	1.35413			2585.0	5.02726e-07
0.0259	1.38219			2590.0	1.02852e-06
0.02595	1.41535			2595.0	7.23156e-07
0.026	1.43065			2600.0	4.43847e-07
0.02605	1.40004			2605.0	6.76734e-07
0.0261	1.40514			2610.0	1.79384e-06
0.02615	1.39239			2615.0	1.75837e-06
0.0262	1.37453			2620.0	1.25626e-06
0.02625	1.36688			2625.0	2.67268e-06
0.0263	1.37198			2630.0	7.66276e-06
0.02635	1.39749			2635.0	1.03095e-05
0.0264	1.38474			2640.0	6.82775e-06
0.02645	1.38984			2645.0	2.50619e-06
0.0265	1.37198			2650.0	1.9783e-08
0.02655	1.36433			2655.0	9.88207e-07
0.0266	1.35413			2660.0	1.50891e-06
0.02665	1.35923			2665.0	1.89564e-06
0.0267	1.37964			2670.0	2.44742e-06
0.02675	1.38474			2675.0	1.40004e-05
0.0268	1.39239			2680.0	3.09073e-05
0.02685	1.39494			2685.0	7.41103e-05
0.0269	1.41025			2690.0	5.4926e-05
0.02695	1.38474			2695.0	1.02963e-05
0.027	1.38729			2700.0	6.42401e-06
0.02705	1.38729			2705.0	3.00258e-05
0.0271	1.39239			2710.0	1.34754e-05
0.02715	1.38729			2715.0	1.53535e-06
0.0272	1.38729			2720.0	1.80804e-06
0.02725	1.40514			2725.0	2.34748e-06
0.0273	1.40514			2730.0	1.06235e-06
0.02735	1.40514			2735.0	7.73035e-07
0.0274	1.40259			2740.0	1.74584e-07
0.02745	1.42555			2745.0	3.35901e-08
0.0275	1.4383			2750.0	3.59708e-07
0.02755	1.423			2755.0	5.17253e-07
