Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.00965	1.45106			965.0	1.38203e-06
0.0097	1.41535			970.0	2.79253e-06
0.00975	1.39494			975.0	2.02549e-07
0.0098	1.39494			980.0	8.93337e-08
0.00985	1.36943			985.0	4.28039e-07
0.0099	1.33882			990.0	1.10051e-07
0.00995	1.38984			995.0	4.44381e-07
0.01	1.4077			1000.0	6.55927e-07
0.01005	1.37198			1005.0	7.2893e-07
0.0101	1.38474			1010.0	5.97966e-07
0.01015	1.42555			1015.0	2.25453e-07
0.0102	1.35923			1020.0	1.13606e-06
0.01025	1.30056			1025.0	1.65812e-07
0.0103	1.36433			1030.0	8.13416e-07
0.01035	1.42045			1035.0	5.29595e-07
0.0104	1.42045			1040.0	7.02875e-07
0.01045	1.4128			1045.0	1.01676e-06
0.0105	1.45106			1050.0	4.02487e-06
0.01055	1.35923			1055.0	4.66627e-07
0.0106	1.29801			1060.0	1.50085e-07
0.01065	1.33627			1065.0	9.58084e-08
0.0107	1.36178			1070.0	5.56329e-07
0.01075	1.34648			1075.0	3.03925e-08
0.0108	1.38474			1080.0	3.45963e-07
0.01085	1.4128			1085.0	8.8878e-08
0.0109	1.35923			1090.0	1.1128e-06
0.01095	1.32097			1095.0	3.52481e-06
0.011	1.35923			1100.0	1.28826e-06
0.01105	1.35413			1105.0	2.40058e-07
0.0111	1.28526			1110.0	1.02609e-06
0.01115	1.2776			1115.0	1.53673e-06
0.0112	1.38219			1120.0	3.24331e-08
0.01125	1.43575			1125.0	2.04419e-06
0.0113	1.32097			1130.0	1.05921e-06
0.01135	1.34903			1135.0	3.99299e-07
0.0114	1.52758			1140.0	8.95573e-07
0.01145	1.5786			1145.0	1.92218e-07
0.0115	1.51228			1150.0	5.25083e-07
0.01155	1.50207			1155.0	1.73248e-06
0.0116	1.53523			1160.0	2.3043e-06
0.01165	1.51228			1165.0	1.72581e-06
0.0117	1.45106			1170.0	5.88082e-08
0.01175	1.47657			1175.0	2.20763e-07
0.0118	1.49697			1180.0	1.00168e-06
0.01185	1.48422			1185.0	5.44535e-07
0.0119	1.42555			1190.0	5.61308e-06
0.01195	1.41025			1195.0	4.04561e-06
0.012	1.47912			1200.0	2.53145e-06
0.01205	1.44341			1205.0	3.10904e-07
0.0121	1.38474			1210.0	4.86997e-06
0.01215	1.43065			1215.0	7.12535e-06
0.0122	1.53779			1220.0	7.34402e-06
0.01225	1.50718			1225.0	1.34149e-05
0.0123	1.33627			1230.0	2.34585e-05
0.01235	1.2521			1235.0	3.23808e-05
0.0124	1.30566			1240.0	2.93662e-05
0.01245	1.30311			1245.0	7.65953e-05
0.0125	1.28271			1250.0	0.000112205
0.01255	1.31076			1255.0	8.61931e-05
0.0126	1.36433			1260.0	2.5534e-05
0.01265	1.33117			1265.0	4.73318e-05
0.0127	1.2521			1270.0	0.000110246
0.01275	1.30821			1275.0	0.000103795
0.0128	1.38474			1280.0	0.000152686
0.01285	1.4179			1285.0	6.09489e-05
0.0129	1.4281			1290.0	2.859e-05
0.01295	1.38984			1295.0	3.01428e-06
0.013	1.44341			1300.0	7.29501e-07
0.01305	1.44596			1305.0	2.72677e-06
0.0131	1.38729			1310.0	5.5461e-06
0.01315	1.38219			1315.0	4.29276e-07
0.0132	1.44086			1320.0	5.84297e-06
0.01325	1.47146			1325.0	1.50372e-05
0.0133	1.41535			1330.0	1.12706e-05
0.01335	1.38729			1335.0	5.33458e-06
0.0134	1.36688			1340.0	1.13852e-06
0.01345	1.37198			1345.0	9.76609e-08
0.0135	1.33372			1350.0	6.77963e-08
0.01355	1.31842			1355.0	1.82875e-06
0.0136	1.34137			1360.0	3.79701e-06
0.01365	1.37709			1365.0	5.86394e-06
0.0137	1.44086			1370.0	6.85546e-07
0.01375	1.45106			1375.0	4.39084e-06
0.0138	1.40514			1380.0	3.7413e-06
0.01385	1.34648			1385.0	4.71163e-06
0.0139	1.36433			1390.0	1.52511e-05
0.01395	1.48422			1395.0	2.21219e-05
0.014	1.44341			1400.0	3.01509e-06
0.01405	1.35668			1405.0	2.67129e-06
0.0141	1.35413			1410.0	2.02884e-06
0.01415	1.37453			1415.0	7.94853e-07
0.0142	1.37198			1420.0	8.97166e-07
0.01425	1.40004			1425.0	4.17586e-07
0.0143	1.40514			1430.0	2.01611e-07
0.01435	1.35158			1435.0	5.68281e-07
0.0144	1.35413			1440.0	1.21297e-06
0.01445	1.37709			1445.0	2.46735e-07
0.0145	1.42555			1450.0	6.82052e-07
0.01455	1.37709			1455.0	7.55583e-07
0.0146	1.41535			1460.0	5.26547e-08
0.01465	1.35668			1465.0	7.63445e-08
0.0147	1.40514			1470.0	1.4621e-07
0.01475	1.48167			1475.0	8.12504e-09
0.0148	1.46636			1480.0	4.91649e-07
0.01485	1.34648			1485.0	1.02817e-07
0.0149	1.39749			1490.0	3.36329e-07
0.01495	1.45616			1495.0	5.66392e-07
0.015	1.43575			1500.0	6.96275e-07
0.01505	1.4332			1505.0	8.30224e-08
0.0151	1.4281			1510.0	8.47316e-07
0.01515	1.4077			1515.0	5.76726e-08
0.0152	1.4332			1520.0	3.84113e-08
