Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.01715	-0.0045132			1715.0	3.1413e-09
0.0172	-0.0045132			1720.0	8.63862e-09
0.01725	-0.00706155			1725.0	7.53029e-09
0.0173	-0.0045132			1730.0	1.40864e-09
0.01735	0.000583518			1735.0	9.42867e-10
0.0174	-0.00196484			1740.0	3.43551e-10
0.01745	0.00313188			1745.0	2.08474e-09
0.0175	0.0018577			1750.0	3.40393e-09
0.01755	0.00695441			1755.0	1.6942e-09
0.0176	0.0107769			1760.0	1.61499e-09
0.01765	0.0133253			1765.0	9.10942e-10
0.0177	0.0120511			1770.0	3.91005e-10
0.01775	0.00950277			1775.0	1.59563e-09
0.0178	0.0133253			1780.0	1.35335e-09
0.01785	0.018422			1785.0	1.7998e-09
0.0179	0.0145995			1790.0	3.00584e-09
0.01795	0.0158737			1795.0	3.0168e-09
0.018	0.0171478			1800.0	2.76712e-09
0.01805	0.0222446			1805.0	4.16963e-11
0.0181	0.0209704			1810.0	4.60416e-10
0.01815	0.0133253			1815.0	1.97923e-09
0.0182	0.00568023			1820.0	7.44068e-09
0.01825	0.00822859			1825.0	3.17254e-09
0.0183	0.0107769			1830.0	3.385e-10
0.01835	0.00950277			1835.0	1.90051e-09
0.0184	-0.00069066			1840.0	2.48164e-09
0.01845	-0.00323902			1845.0	3.87287e-09
0.0185	-0.00069066			1850.0	1.32304e-09
0.01855	-0.0045132			1855.0	1.18667e-09
0.0186	-0.00578737			1860.0	2.56403e-09
0.01865	-0.00833573			1865.0	8.66542e-10
0.0187	-0.00960991			1870.0	2.55536e-09
0.01875	-0.00833573			1875.0	2.67051e-09
0.0188	-0.00578737			1880.0	4.52142e-10
0.01885	-0.00196484			1885.0	1.19401e-09
0.0189	-0.00323902			1890.0	4.17436e-09
0.01895	-0.0045132			1895.0	3.03787e-09
0.019	0.000583518			1900.0	1.97798e-09
0.01905	0.00440605			1905.0	1.27598e-09
0.0191	0.00695441			1910.0	2.07778e-09
0.01915	0.00822859			1915.0	4.29614e-09
0.0192	0.00695441			1920.0	1.71112e-09
0.01925	0.0171478			1925.0	2.43592e-09
0.0193	0.0209704			1930.0	3.3256e-10
0.01935	0.0235187			1935.0	1.37556e-09
0.0194	0.0235187			1940.0	4.28328e-10
0.01945	0.018422			1945.0	1.17056e-09
0.0195	0.0260671			1950.0	1.81312e-09
0.01955	0.0286154			1955.0	9.87816e-10
0.0196	0.0337122			1960.0	3.78829e-09
0.01965	0.0286154			1965.0	4.21633e-09
0.0197	0.0298896			1970.0	4.29089e-11
0.01975	0.0273413			1975.0	3.27427e-09
