Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0152	-0.0045132			1520.0	7.12568e-09
0.01525	-0.00196484			1525.0	3.09312e-09
0.0153	0.0018577			1530.0	9.15524e-09
0.01535	0.00440605			1535.0	4.32276e-09
0.0154	0.0018577			1540.0	5.89274e-10
0.01545	0.0018577			1545.0	9.49802e-10
0.0155	0.0018577			1550.0	7.18359e-10
0.01555	0.00568023			1555.0	1.42407e-09
0.0156	0.0120511			1560.0	8.15791e-10
0.01565	0.0107769			1565.0	5.57665e-10
0.0157	0.00440605			1570.0	1.49523e-09
0.01575	0.00695441			1575.0	9.6235e-10
0.0158	0.0120511			1580.0	5.35357e-10
0.01585	0.0158737			1585.0	4.4866e-10
0.0159	0.00440605			1590.0	1.58237e-10
0.01595	0.000583518			1595.0	5.7524e-10
0.016	0.00440605			1600.0	5.44852e-10
0.01605	0.00822859			1605.0	3.14242e-09
0.0161	0.00568023			1610.0	1.92574e-09
0.01615	-0.00196484			1615.0	4.92736e-11
0.0162	-0.0045132			1620.0	8.01398e-10
0.01625	-0.00706155			1625.0	2.40402e-09
0.0163	-0.00323902			1630.0	5.62101e-10
0.01635	-0.0108841			1635.0	2.59093e-09
0.0164	-0.0198033			1640.0	3.52574e-09
0.01645	-0.0185292			1645.0	3.69824e-09
0.0165	-0.017255			1650.0	5.04467e-09
0.01655	-0.0210775			1655.0	4.90752e-09
0.0166	-0.0299968			1660.0	1.79735e-09
0.01665	-0.0325451			1665.0	7.82839e-10
0.0167	-0.0299968			1670.0	3.34394e-10
0.01675	-0.0287226			1675.0	1.02569e-09
0.0168	-0.0325451			1680.0	1.0553e-09
0.01685	-0.0338193			1685.0	7.70945e-11
0.0169	-0.0325451			1690.0	3.71581e-09
0.01695	-0.0325451			1695.0	1.54481e-09
0.017	-0.0287226			1700.0	1.0518e-11
0.01705	-0.0299968			1705.0	1.85316e-09
0.0171	-0.0312709			1710.0	4.5961e-09
0.01715	-0.0249			1715.0	2.03835e-09
0.0172	-0.0210775			1720.0	4.58538e-09
0.01725	-0.0236259			1725.0	3.45228e-09
0.0173	-0.0236259			1730.0	1.173e-09
0.01735	-0.0223517			1735.0	9.51448e-10
0.0174	-0.017255			1740.0	2.23771e-09
0.01745	-0.0121583			1745.0	1.42221e-09
0.0175	-0.0159808			1750.0	3.54311e-11
0.01755	-0.0108841			1755.0	1.7573e-09
0.0176	-0.0147066			1760.0	7.57494e-10
0.01765	-0.00833573			1765.0	3.27515e-09
0.0177	-0.00706155			1770.0	2.66422e-09
0.01775	-0.00706155			1775.0	1.79721e-09
0.0178	-0.00960991			1780.0	2.77648e-09
0.01785	-0.0108841			1785.0	5.20318e-10
0.0179	-0.00960991			1790.0	8.3031e-10
0.01795	-0.00323902			1795.0	2.09412e-09
0.018	-0.00578737			1800.0	4.05273e-09
0.01805	-0.0108841			1805.0	2.02468e-09
0.0181	-0.00960991			1810.0	1.98393e-09
0.01815	-0.00833573			1815.0	2.14572e-09
0.0182	-0.0045132			1820.0	5.88757e-10
0.01825	-0.00960991			1825.0	7.32574e-10
0.0183	-0.00960991			1830.0	1.14602e-09
0.01835	-0.0147066			1835.0	2.51486e-09
0.0184	-0.00960991			1840.0	1.36583e-09
0.01845	-0.00960991			1845.0	2.04438e-10
0.0185	-0.00960991			1850.0	2.66789e-10
0.01855	-0.0147066			1855.0	3.16199e-09
0.0186	-0.0147066			1860.0	6.16277e-09
0.01865	-0.00960991			1865.0	1.86153e-09
0.0187	-0.0045132			1870.0	1.88965e-11
0.01875	-0.00706155			1875.0	2.84241e-09
0.0188	-0.00578737			1880.0	2.91734e-09
0.01885	-0.0045132			1885.0	9.61834e-10
0.0189	-0.00196484			1890.0	1.19215e-10
0.01895	0.00440605			1895.0	6.11881e-09
0.019	0.00440605			1900.0	5.67177e-09
0.01905	0.00695441			1905.0	6.1319e-10
0.0191	0.00822859			1910.0	3.09029e-09
0.01915	0.0133253			1915.0	6.11081e-09
0.0192	0.018422			1920.0	1.24739e-08
0.01925	0.0209704			1925.0	7.85845e-09
0.0193	0.0222446			1930.0	1.17947e-08
0.01935	0.0235187			1935.0	8.62341e-09
0.0194	0.0273413			1940.0	1.57024e-09
0.01945	0.032438			1945.0	1.70073e-09
0.0195	0.032438			1950.0	3.1538e-09
0.01955	0.0362605			1955.0	4.7339e-09
0.0196	0.0337122			1960.0	7.35685e-09
0.01965	0.0375347			1965.0	6.39267e-09
0.0197	0.0388089			1970.0	2.05899e-09
0.01975	0.0388089			1975.0	4.0875e-10
0.0198	0.0337122			1980.0	4.41461e-09
0.01985	0.032438			1985.0	4.82045e-09
0.0199	0.0337122			1990.0	1.03726e-08
0.01995	0.0311638			1995.0	1.52735e-08
0.02	0.0247929			2000.0	7.13807e-09
0.02005	0.0235187			2005.0	2.48776e-09
0.0201	0.018422			2010.0	3.62692e-09
0.02015	0.018422			2015.0	2.1232e-09
0.0202	0.0145995			2020.0	3.37151e-09
0.02025	0.0158737			2025.0	1.0996e-10
0.0203	0.0120511			2030.0	2.62357e-10
0.02035	0.00822859			2035.0	3.7276e-09
0.0204	0.00822859			2040.0	6.82348e-09
0.02045	0.00695441			2045.0	5.86468e-09
0.0205	0.00313188			2050.0	6.84254e-09
0.02055	0.00313188			2055.0	2.33133e-09
0.0206	0.00313188			2060.0	1.08489e-09
0.02065	0.00440605			2065.0	5.34681e-09
0.0207	0.00568023			2070.0	2.21917e-09
0.02075	0.00822859			2075.0	7.11472e-09
0.0208	0.00695441			2080.0	1.74926e-08
0.02085	0.00695441			2085.0	1.01939e-08
0.0209	0.00695441			2090.0	7.54473e-09
